"TeamName","FG2Pct","FG3Pct","FTPct","BlockPct","OppFG2Pct","OppFG3Pct","OppFTPct","OppBlockPct","F3GRate","OppF3GRate","ARate","OppARate","StlRate","OppStlRate","DefensiveFingerprint","defeFG_Pct","defTO_Pct","defOR_Pct","defFT_Rate","eFG_Pct","TO_Pct","OR_Pct","FT_Rate","Tempo","AdjTempo","OE","AdjOE","DE","AdjDE","Pythag","Off_1","Off_2","Off_3","Def_1","Def_2","Def_3","Height","HgtC","HgtPF","HgtSF","HgtSG","HgtPG","HgtEff","Exp","Bench","PtsC","PtsPF","PtsSF","PtsSG","PtsPG","ORC","ORPF","ORSF","ORSG","ORPG","DRC","DRPF","DRSF","DRSG","DRPG","teamID","NumOfGames","WinPct","Margin_Victory","Margin_Loss","My_PPG","My_FGA","My_3FGP","My_FTA","My_FTP","My_Off_Reb","My_Def_Reb","My_Tot_Reb","My_Assists","My_TO","My_Ast_TO","My_Steals","My_Blocks","My_Fouls","My_Possessions","Opp_Pts","Opp_FGA","Opp_3FGP","Opp_FTA","Opp_FTP","Opp_Off_Reb","Opp_Def_Reb","Opp_Tot_Reb","Opp_Assists","Opp_TO","Opp_Ast_TO","Opp_Steals","Opp_Blocks","Opp_Fouls","Opp_Possessions","Margin_Victory_SD","Margin_Loss_SD","My_Pts_SD","My_FG___SD","My_3FG___SD","My_FTA_SD","My_FT___SD","My_Off_Reb_SD","My_Def_Reb_SD","My_Tot_Reb_SD","My_Assists_SD","My_TO_SD","My_Ast_TO_SD","My_Steals_SD","My_Blocks_SD","My_Fouls_SD","My_Possessions_SD","Opp_Pts_SD","Opp_FG___SD","Opp_3FG___SD","Opp_FTA_SD","Opp_FT___SD","Opp_Off_Reb_SD","Opp_Def_Reb_SD","Opp_Tot_Reb_SD","Opp_Assists_SD","Opp_TO_SD","Opp_Ast_TO_SD","Opp_Steals_SD","Opp_Blocks_SD","Opp_Fouls_SD","Opp_Possessions_SD","Tourney","TourneyType"
"Appalachian St.",44.4773,31.6327,70.8178,5.3935,51.5473,32.2718,68.2724,9.1716,36.7041,29.4007,49.9215,49.5238,0.0633,0.0934,11,50.6242,17.2222,29.78283,37.57803,45.568,20.594,31.37441,33.58302,66.4741,65.8277,95.5251,97.3758,105.1518,105.5828,0.282811,20.6953,48.9951,30.3096,20.2164,57.3537,22.4299,75.77,-0.94,0.55,-0.58,-0.6,-2.9,-0.39,1.55,34.01,15.91,20.71,16.6,26.55,20.23,28.86,30.7,15.41,15.69,9.34,24.23,29.97,18.36,15.62,11.82,1111,29,0.413793103,7.5,-16.58823529,63.48275862,0.399156047,0.311997435,18.51724138,0.708532374,9.517241379,22.86206897,32.37931035,10.96551724,13.20689655,0.927552849,4.206896552,2.103448276,19,67.72672414,70.10344828,0.459431045,0.317213713,20.75862069,0.673579113,8.344827586,22.96551724,31.31034483,12.55172414,11.31034483,1.251911962,6.206896552,3.206896552,19.17241379,68.10172414,6.127434581,10.79964596,11.34088901,0.059008454,0.093612699,7.366045119,0.113733832,3.376607444,4.509704915,6.275882369,3.133719363,3.802060629,0.496368606,1.896977113,1.291312389,4.590362575,4.904348158,12.31533547,0.074817703,0.108654581,8.148861325,0.133716917,2.955332494,5.267709984,6.245589577,4.136822512,3.208286684,0.706252282,3.320706792,2.396117549,4.088913281,4.613731113,0,""
"Arizona",53.4495,35.9833,69.9085,10.1582,42.0483,32.8494,69.1824,6.3181,25.7682,31.4498,53.1938,48.9796,0.107,0.0697,16.3,44.3208,21.0953,22.31834,36.30137,53.5849,16.7096,34.13729,47.1159,66.8428,66.7282,113.6254,116.0057,87.414,86.3844,0.967409,23.509,56.6372,19.8538,22.0773,50.6774,27.2454,77.89,2.55,0.89,1.69,1.31,-0.33,3.44,1.47,29.82,19.37,22.03,23.61,18.34,16.65,26.4,27.98,29.19,8.57,7.85,22.63,22.36,25.37,12.32,17.32,1112,34,0.911764706,19.83870968,-3,76.44117647,0.486694296,0.35887384,25.70588235,0.699585321,9.764705882,25.44117647,35.20588235,14.20588235,11.11764706,1.403409293,7.176470588,3.588235294,17.88235294,68.12205882,58.61764706,0.39285315,0.332680076,18.70588235,0.675556428,5.764705882,15.29411765,21.05882353,9.882352941,13.76470588,0.753043904,4.676470588,2.558823529,21.02941177,68.41470588,10.34116942,1,12.03830044,0.076018524,0.103263393,6.712852493,0.121995023,3.104823457,3.72697925,5.031894708,4.297845914,3.131121455,0.694288021,2.302443869,1.844198883,3.514167912,5.7988105,9.322552342,0.052899219,0.094645901,6.995797058,0.137760149,3.045700631,6.952346069,9.0082157,2.920820826,2.934216364,0.282097348,2.292551685,2.16292698,3.809758555,6.072036369,1,"champ"
"Arizona St.",50.0465,34.8243,66.8478,5.9738,48.4452,36.2887,69.4631,12.4651,36.8019,28.4124,54.7619,51.4323,0.0881,0.0914,13.4,50.1465,19.3442,25.82524,34.91506,50.8524,20.6959,31.87732,43.26867,66.0124,66.0272,103.4195,107.3902,99.2258,98.2256,0.736107,22.1422,48.4248,29.4329,19.4732,55.6914,24.8354,77.27,0.4,-0.17,0.08,1.3,1.42,0.24,1.9,36.08,16.74,20.29,22.9,22.98,17.09,36.92,22.09,17.74,16.61,6.63,21.41,25.18,19.56,20.33,13.53,1113,32,0.53125,14.29411765,-9.8,69.4375,0.445890859,0.343818864,23,0.674297044,8.75,23.96875,32.71875,12.9375,13.53125,1.016060669,5.90625,2.28125,18.9375,68.8625,66.4375,0.451798383,0.364539092,18.625,0.677944064,6.78125,21.0625,27.84375,12.34375,12.875,1.069971459,6.125,4.1875,21.0625,68.284375,12.41352441,11.296017,12.02400154,0.073718497,0.099908506,8.947877744,0.101482775,3.192733686,5.964866897,7.805020613,3.775451266,3.151900348,0.41199632,2.454217897,1.611138147,3.407179327,6.892670839,13.29792004,0.089186164,0.133272196,6.723814202,0.118564466,2.991756146,6.058518397,6.961226139,4.447611719,3.916466479,0.54816365,2.472428609,2.878591726,4.717417965,6.867821032,0,""
"Arkansas",49.1289,35.0309,72.4227,12.3288,46.5753,35.3333,71.3315,6.9686,31.109,31.348,58.9056,51.699,0.1097,0.0781,7.9,48.5893,22.563,34.18367,38.4535,50.192,16.5794,35.58776,37.25396,70.3181,69.9802,109.8774,112.9631,99.3058,97.6928,0.841599,21.1836,53.1474,25.6691,22.0126,51.3208,26.6667,77.69,1.73,0.22,1.05,1.19,0.94,1.95,1.68,37.57,26.99,19.33,22.12,16.77,14.8,41.28,19.06,16.62,10.61,12.43,29.32,21.27,20.56,16.98,11.87,1116,34,0.764705882,13.23076923,-9.5,78.02941177,0.448082497,0.34717759,22.82352941,0.7176724,11.47058824,21.82352941,33.29411765,16.14705882,11.67647059,1.504833932,7.764705882,4.764705882,18.94117647,72.31176471,70.14705882,0.430958425,0.355450137,21.64705882,0.705091762,9.882352941,20.61764706,30.5,12.52941177,15.61764706,0.908476756,5.529411765,2.941176471,19.29411765,72.31176471,9.467027801,7.131419414,12.27089509,0.053685403,0.101646893,8.302867662,0.070293293,4.286944904,5.781216126,8.332228091,5.188170419,3.032356702,0.714540537,3.38498309,2.462553781,4.417192146,5.795731303,13.90254468,0.084662966,0.142904839,7.575408192,0.101271772,3.715362912,6.300623855,8.805129359,3.067278866,4.566111706,0.436757955,2.191378342,1.968558563,4.877464641,6.066391629,1,"atlarge"
"Arkansas Little Rock",45.7766,33.9869,70.9416,7.567,49.1379,36.2862,67.7177,7.4478,35.7268,35.9902,50.9831,52.2039,0.0848,0.0694,6.3,51.0423,19.9308,31.22568,40.83384,47.6357,15.5679,28.44203,35.9603,65.3732,64.6329,102.6653,102.7753,104.8297,107.9593,0.362181,21.1213,48.7192,30.1595,21.3138,48.4877,30.1985,75.69,-0.55,-1.5,-1.55,-1.31,0.06,-2.05,2,39.03,21.28,24.04,18.91,20.12,15.66,31.59,38.33,9.48,9.43,11.17,23.07,28.65,17.63,13.92,16.73,1114,30,0.4,9.25,-8.777777778,68.96666667,0.418352451,0.338484373,20.53333333,0.719941585,9.066666667,22.86666667,31.93333333,12.1,10.33333333,1.364659997,5.7,2.633333333,19.06666667,68.15333333,70.53333333,0.448377092,0.362978534,22.2,0.682746597,8.733333333,25.1,33.83333333,12.63333333,13.36666667,0.988483886,4.666666667,2.733333333,18.6,69.545,4.070403152,7.416639128,10.56501492,0.070036665,0.100470162,7.060005536,0.123963167,3.321127076,5.25050627,7.229886885,3.487415801,3.933352815,0.728907414,2.57507951,2.251181044,3.76859375,6.147759381,10.63738798,0.076073994,0.084838328,6.598850475,0.166954166,3.473379884,5.447872093,6.297691604,3.917100734,3.167543738,0.378498273,2.733361368,1.574217558,4.115571775,6.248777122,0,""
"Arkansas Pine Bluff",44.1091,33.2242,67.9795,10.6509,48.8166,36.9069,67.2704,8.4713,37.3016,35.9444,49.2378,59.0071,0.1362,0.1155,0.9,51.1687,24.9364,39.47633,48.83133,46.2454,23.5403,30.49579,35.65324,64.6558,64.1152,92.109,91.5434,103.0091,106.7768,0.145522,20.7636,47.3849,31.8515,24.2991,46.2617,29.4393,76.03,-0.55,-0.19,-0.84,-1.41,-0.21,-0.73,2.02,36.59,19.99,16.05,16.82,21.73,25.41,28.17,30.34,20.28,10.64,10.57,25.06,23.39,21.94,15.8,13.8,1115,32,0.375,10.33333333,-17.6,59.75,0.400685249,0.327163197,18.25,0.669831961,8.3125,15.6875,24,10.09375,14.875,0.738635815,8.84375,3.375,19.4375,66.41875,66.875,0.444675671,0.368492479,24.15625,0.670929282,10.5,22.21875,32.71875,13,16.0625,0.834423302,7.5,2.71875,17,66.50546875,9.585342345,10.73802883,13.42602192,0.084402553,0.130547132,7.418373007,0.115408411,2.608144811,6.077125275,7.491931143,4.090582221,3.899958643,0.395406341,3.263773543,2.310564796,3.868295449,6.385003221,11.0563075,0.080600953,0.144474754,7.423195447,0.102588902,3.037401266,4.085650539,4.726277776,4.792467208,3.151420571,0.333522146,2.590304503,1.464292739,4.22740674,6.192704261,0,""
"Arkansas St.",44.093,32.0329,69.5146,7.9439,47.5701,33.0935,67.3759,6.9767,31.178,34.1943,47.7778,47.619,0.0769,0.0986,6.1,48.278,17.5963,32.71665,34.68635,45.3265,20.0343,29.65517,32.97055,66.8113,66.4934,94.1239,94.7097,103.2885,105.0953,0.232082,20.1804,53.4386,26.3811,19.4872,52.2051,28.3077,76.22,0.2,0.7,0.22,-1.81,-1.52,0.9,1.59,27.92,20.06,24.35,22.61,17.6,15.38,32.66,36.77,13.73,7.99,8.84,26.29,33.59,14.04,11.6,14.49,1117,28,0.357142857,7.5,-13.94444444,63.35714286,0.403587388,0.326011177,18.39285714,0.696438925,9.071428571,23.25,32.32142857,10.75,13.32142857,0.876004336,5.178571429,3.035714286,17.17857143,68.77232143,69.64285714,0.430396921,0.32531553,20.14285714,0.672010901,9.5,24.64285714,34.14285714,11.78571429,11.53571429,1.179763948,6.642857143,2.678571429,16.75,69.675,5.421151989,12.40242966,9.141741003,0.074082916,0.098959171,5.958742632,0.105627703,3.090350231,6.334064285,7.90243081,3.146132252,3.345019199,0.395797119,2.625425136,1.688351,3.410806046,4.60411621,10.84645115,0.074620828,0.121063497,6.974632797,0.128505279,2.808716591,4.684207397,5.936168397,4.408385468,3.891892264,0.72767751,2.710941967,1.925531604,4.177763002,4.004690537,0,""
"Army",51.0597,32.2239,68.3824,8.8564,49.871,35.7895,66.8666,10.1156,38.9052,28.9988,55.0471,54.4,0.0877,0.1,9.2,50.9768,18.8613,31.5,40.72039,50,19.0583,29.70874,32.01883,69.138,69.9303,102.3202,97.3617,104.4452,105.2227,0.290504,17.9623,51.183,30.8547,21.0775,54.8204,24.1021,77.16,0.21,-0.03,0.33,1.3,0.69,0.17,1.91,32.01,19.41,22.52,20.12,25.8,12.14,31.41,19.41,20.85,15.46,12.87,24.65,26.41,21,17.09,10.85,1119,29,0.482758621,8.071428571,-10.46666667,71.4137931,0.439377962,0.324901321,18.75862069,0.690629743,8.655172414,21.24137931,29.89655172,14.13793103,13.20689655,1.163218527,6.137931035,3.551724138,20.68965517,72.04827586,72.93103448,0.457526644,0.356725483,23,0.658687763,9.344827586,23.31034483,32.65517241,14.06896552,12.86206897,1.319347576,7,3.620689655,18.79310345,70.925,7.917500438,6.801960502,8.558693331,0.058942899,0.106824235,6.962425544,0.127087848,3.548398654,5.841080945,8.032722486,2.460025231,3.59939787,0.444825073,2.708770648,1.919564811,3.152135878,6.02275051,11.63716655,0.064028689,0.169086871,7.314369419,0.111821731,3.038748122,5.464845105,6.001641812,4.810190333,4.050785973,0.96834069,2.951996903,2.411487287,3.735728179,6.996264947,0,""
"Auburn",43.3843,35.0355,66.7043,6.8938,53.7713,33.2776,70.2738,13.5014,38.8216,32.6597,48.834,50.6961,0.098,0.0976,9,52.5123,21.2758,34.06593,41.88968,46.9438,18.8688,27.61134,48.78855,67.693,68.0002,98.2002,103.481,105.4881,101.746,0.548458,25.7404,41.9861,32.2735,21.8928,53.8587,24.2486,76.17,-0.2,0.15,-0.66,-0.78,-0.99,-0.05,2.12,34.41,11.97,19.35,29,22.9,16.78,26.98,46.91,13.33,7.05,5.73,22.74,32.7,14.52,17.24,12.79,1120,34,0.411764706,7.357142857,-13.45,67.52941177,0.401667219,0.359798733,26.05882353,0.65568996,8.088235294,18.70588235,26.79411765,10.47058824,12.70588235,0.897952294,6.705882353,2.5,20.44117647,70.40735294,72.41176471,0.47015172,0.330955094,22.55882353,0.689014433,9.382352941,25.38235294,34.76470588,12.85294118,14.29411765,0.989447061,6.676470588,4.411764706,21.67647059,69.50955882,7.386131941,10.00776015,13.81092079,0.064486926,0.111429802,8.717593414,0.107048755,2.527037397,5.557028919,7.214377109,3.314205368,3.721594736,0.406347171,3.099652099,1.637625776,3.50057291,6.986362607,14.11665178,0.071391141,0.112954953,8.655673132,0.135416851,3.741776485,5.48836072,7.323928502,4.377160786,3.77013312,0.51090711,2.693657964,2.147833963,3.990295715,6.670505565,0,""
"Austin Peay",44.186,30.1075,66.0938,11.0995,53.1937,38.6029,72.5217,8.3721,30.1948,36.2909,53.9837,53.8997,0.0928,0.1159,5.2,54.9033,20.3401,29.20962,38.35891,44.4805,20.7595,31.76131,41.55844,68.1272,67.2132,93.985,92.7375,108.1296,106.3959,0.17079,23.5917,52.9838,23.4244,20.2133,49.2487,30.5381,76.18,-1,-0.59,-0.09,0.56,-1.27,-1.6,1.97,29.16,22.07,21.67,20.14,23.18,12.93,41.02,27.2,16.34,8.01,7.43,33.49,24.29,17.37,12.39,12.46,1122,28,0.214285714,6.166666667,-13.95454545,64.03571429,0.397704289,0.299386411,22.89285714,0.667436245,10.39285714,22.64285714,33.03571429,11.82142857,13.96428571,0.903708806,6.321428571,3.821428571,17.57142857,69.51696429,73.67857143,0.47785074,0.378780754,20.60714286,0.722115613,7.892857143,23.10714286,31,13.85714286,13.67857143,1.147031342,7.928571429,3.214285714,19.57142857,69.18125,7.386925387,10.5761514,7.406114305,0.047575414,0.107592586,7.420388758,0.09958378,3.614162325,6.225481006,9.045081098,3.580332815,3.404595401,0.357119248,2.435137405,1.492042384,3.745897227,4.396094929,12.0340676,0.07258797,0.088009336,7.578425937,0.107654359,3.022621939,2.998015217,4.883835772,4.688159125,3.859126474,0.619212858,2.537548707,1.969341737,4.272466296,4.948459473,0,""
"Ball St.",47.7193,33.635,69.7026,6.7797,51.8445,35.6998,69.5238,11.5789,43.6759,32.9545,56.5769,51.1494,0.0795,0.1145,10.3,52.4064,18.2406,28.6031,42.1123,48.913,21.6342,29.9075,35.44137,63.6407,63.7537,98.4975,98.2392,106.6764,106.0976,0.292147,20.1613,43.871,35.9677,21.8345,51.8445,26.321,76.21,-1.66,-0.73,1.25,0.75,-1.88,-2.39,1.08,33.44,18.93,24.14,23.82,15.25,17.86,34.82,26.54,25.87,7.09,5.68,27.09,22.86,22.7,14.45,12.89,1123,29,0.206896552,12.66666667,-9.739130435,64.13793103,0.417016718,0.336094592,18.55172414,0.695114874,8.551724138,21.44827586,30,12.31034483,13.68965517,0.972094854,5.172413793,2.344827586,19.31034483,66.32931035,69.24137931,0.467641616,0.35454224,21.72413793,0.694012108,7.068965517,21.34482759,28.4137931,12.34482759,11.55172414,1.268889461,7.448275862,3.413793103,17.79310345,66.42241379,15.5520631,5.698623369,12.09995318,0.077357327,0.110239214,7.302573944,0.114477899,3.134898118,6.254062719,7.995534468,3.402766189,3.381709714,0.432758074,2.421170991,1.343658706,4.675952525,5.542615216,12.15863941,0.077479978,0.150415243,8.306179076,0.122739655,2.865198005,5.211771443,6.47807975,3.507908026,3.500879552,0.877329244,2.543706616,2.026912525,4.402753281,6.415207048,0,""
"Baylor",46.0493,38.2253,66.6667,11.1818,46.4545,29.7561,64.6847,10.8751,33.2388,35.8601,59.9217,70.0288,0.1273,0.1005,-8.6,45.8017,19.5616,31.70515,32.36152,49.8015,19.6111,41.84783,38.7975,62.6602,62.1776,109.5644,114.8498,95.7085,94.5197,0.903819,20.6148,49.0054,30.3797,18.601,52.9534,28.4456,76.3,-0.47,0.69,1.27,-1.39,-1.94,0.22,1.86,27.9,21.43,26.73,17.99,17.13,16.72,37.56,31.13,20.13,7.58,3.61,25.92,29.28,21.25,14.68,8.87,1124,32,0.71875,15,-7,69.125,0.435875134,0.379881371,21.375,0.668958164,12.96875,23.9375,36.90625,14.40625,12.28125,1.278148386,8.09375,3.84375,16.6875,64.621875,60.3125,0.407998715,0.301629685,17.34375,0.624122144,9.53125,16.875,26.40625,15.1875,12.28125,1.362681327,6.34375,4,18.125,64.61328125,11.2613579,4.092676386,10.27602911,0.070444192,0.117011222,8.330859848,0.111641626,4.003904345,4.295064685,6.197602945,5.627463618,2.986360121,0.664008048,2.716251865,2.171804289,3.569019925,4.081260034,9.789518753,0.067273902,0.11255926,6.670151979,0.146593398,3.388637323,6.766854704,8.620528294,4.253556387,3.294515237,0.647719541,1.944543648,2.314052443,4.217857582,4.27206787,1,"atlarge"
"Belmont",56.2144,37.8713,69.009,5.427,51.2456,34.2988,70.5882,12.4287,47.9525,36.8539,58.9487,51.4357,0.0943,0.0977,2.3,51.3202,18.718,29.50664,27.69663,56.4985,20.3456,29.20443,32.93769,67.3839,67.0928,109.2707,107.853,104.0763,106.497,0.536311,16.7468,43.1132,40.1399,16,52.9655,31.0345,76.47,-0.64,-0.06,-1.59,0.3,1.04,-0.7,1.49,31.15,20.36,23.52,20.01,21.03,15.08,28.41,32.47,8.5,7.16,23.46,19.74,28.76,15.76,15.68,20.06,1125,31,0.677419355,9.80952381,-9.4,73.77419355,0.474480428,0.378229129,17.90322581,0.695699279,7.64516129,22.61290323,30.25806452,15.19354839,13.51612903,1.209406356,6.35483871,1.967741936,16.41935484,68.72983871,70.16129032,0.451667417,0.348025983,15.90322581,0.705888594,9.064516129,22.25806452,31.32258065,13.29032258,12.5483871,1.185195566,6.580645161,3.548387097,19.06451613,68.45725807,9.927834848,7.791733511,12.55311297,0.082876618,0.11451535,8.340083288,0.096074612,3.291892942,5.719425492,7.108528877,4.308281597,3.713677133,0.457374161,2.550142311,1.471594848,3.364265086,4.370838113,11.02753153,0.072847725,0.096515201,5.844398108,0.113950301,3.9659844,7.663627261,10.03456392,3.761148303,3.294831404,0.577275256,2.50032256,2.046765085,5.144158395,4.590148843,1,"champ"
"Bethune Cookman",44.3867,29.1417,71.0169,8.0882,47.479,33.0629,70.1493,10.2911,34.2447,34.1176,41.0122,53.3333,0.0869,0.1018,6.6,48.2007,20.8557,34.14376,46.36678,44.1558,22.6716,34.41296,40.32809,60.575,60.4893,93.9695,90.5867,102.7555,107.8266,0.118837,24.4886,49.9123,25.5991,25.2281,48.5239,26.248,75.32,-0.34,-1.1,-2.05,-1.16,-2.1,-1.44,2.1,38.93,15.39,18.44,19.64,20.48,26.06,39.51,28.07,15.12,10.85,6.45,28.35,27.88,18.3,13.37,12.11,1126,30,0.3,9.222222222,-11.19047619,57.03333333,0.389773879,0.2835142,19.66666667,0.701445353,9.433333333,19.7,29.13333333,7.833333333,13.46666667,0.629390147,5.266666667,2.566666667,19.53333333,62.14166667,62.1,0.427175683,0.330074333,22.33333333,0.70655736,8.9,19.9,28.8,10.93333333,12.5,1.015681572,6.166666667,3.3,17.83333333,62.375,6.180165406,7.775725353,10.4831008,0.069732114,0.113761891,6.221948544,0.115846337,3.103761159,5.357238094,7.205042934,3.259821587,3.919300899,0.325048546,2.066703745,1.75545128,3.848271742,4.956541017,9.911157071,0.077790141,0.109958945,7.140623625,0.103095608,3.144233913,4.451656027,5.529856268,2.875980592,4.040740799,0.562463231,2.520034665,1.822275955,3.7424253,5.383587767,0,""
"Binghamton",43.9348,30.6,66.1017,7.518,49.8455,37.4587,67.7298,6.9317,33.761,38.4274,43.1507,56.3994,0.0866,0.1002,-0.5,52.2828,20.4123,32.54132,33.79835,44.5982,21.6192,26.23274,39.83795,63.2449,63.2907,90.0572,92.9694,105.699,108.5694,0.143826,22.7937,50.3799,26.8264,17.9602,48.1592,33.8806,76.3,-1.37,-0.73,1.11,0.15,-0.97,-2.1,0.45,29.05,23.28,21.69,20.9,15.66,18.47,22.97,27.82,26.39,17.58,5.24,22.86,24,23.06,16.78,13.3,1127,30,0.166666667,9.4,-13.84,57.03333333,0.396567211,0.303836541,19.66666667,0.663392271,7.333333333,17.96666667,25.3,8.4,13.46666667,0.703412311,5.5,2.433333333,17.96666667,64.84166667,67,0.450644455,0.373292884,17.76666667,0.669661584,9.033333333,23.1,32.13333333,13.36666667,12.73333333,1.188988476,6.366666667,2.3,19.06666667,64.70583333,6.426507605,9.459034482,10.28384516,0.079848051,0.110957052,6.839708268,0.087392407,2.745947903,6.025711195,7.447054498,2.954832395,4.546566217,0.342517165,3.048459193,1.356550731,3.347498637,4.647757771,8.485281374,0.043789704,0.126072715,6.179405916,0.142142178,3.699798068,5.371380096,6.981420334,3.090400413,4.266415223,0.546275011,2.91823439,2.261369741,4.425111207,4.896126563,0,""
"Boise St.",49.7925,39.1304,72.7941,6.8966,47.7969,31.1734,70.1375,9.9585,41.717,35.356,48.4,49.0399,0.0938,0.0735,9.3,47.4303,19.421,25.94433,31.51703,53.5067,16.0743,27.55741,32.88996,62.3307,63.7373,109.924,109.4228,95.9639,96.5078,0.809127,18.2825,44.3213,37.3961,18.8989,52.8322,28.2689,77.31,0.41,1.01,-0.3,0.81,1.3,1.43,1.97,35.88,21.27,16.24,16.82,20.8,24.87,36.43,18.18,14.35,16.39,14.65,31.72,16.06,17.26,17.42,17.54,1129,31,0.741935484,14.73913044,-7.75,69.87096774,0.455117215,0.394583899,17.5483871,0.729914317,7.225806452,22.83870968,30.06451613,11.70967742,10.09677419,1.250320468,5.967741936,2.322580645,17.22580645,64.56129032,60.93548387,0.421823354,0.312080418,16.41935484,0.707989285,7.387096774,21.5483871,28.93548387,10.70967742,12.09677419,0.989569057,4.677419355,3.096774194,16.77419355,64.60564516,12.41046989,7.166389806,11.0415637,0.076215248,0.114467629,8.073985838,0.111807952,2.140244183,5.247836216,6.536744775,3.226903039,2.612212839,0.490016173,2.136724455,1.72021504,4.924155951,6.028466633,12.70678424,0.088065762,0.131007633,7.994890842,0.133009006,3.303305611,4.836243099,7.00921053,4.164881338,3.197445217,0.60872402,2.371878254,2.005905261,5.011384888,6.748520547,1,"atlarge"
"Boston College",52.0894,32.4451,70.5479,7.4588,49.0026,33.4594,72.198,10.3013,38.2723,31.4507,56.6622,53.504,0.0882,0.082,9.3,49.3757,18.8492,30.90211,40.84423,50.7798,18.7527,25.99206,35.03299,63.8643,63.6579,101.4389,105.6314,104.236,101.3499,0.616764,19.5724,50.9264,29.5012,22.9949,52.3876,24.6175,78.32,2.94,0.16,0.48,1.7,3.03,3.1,2.42,25.58,14.91,13.73,21.6,27.75,22.01,36.91,25.54,15.57,12.56,9.42,27.71,21.61,15.97,16.8,17.91,1130,32,0.40625,10.61538462,-10,65.78125,0.447569087,0.327264211,18.25,0.70839648,6.90625,19.625,26.53125,13.15625,11.96875,1.227353116,5.71875,2.6875,18.96875,65.85625,67.40625,0.443112549,0.325469986,21.53125,0.730639477,8.8125,22.6875,31.5,12.40625,11.96875,1.196426445,5.3125,3.3125,17.78125,65.94609375,6.764348472,5.859465277,8.968526959,0.066402526,0.103363208,7.034477306,0.121971238,3.382682415,6.931694389,8.218721253,3.243945974,3.797149823,0.553485541,2.69089714,1.554130812,5.294454646,5.054090486,10.42905178,0.080395355,0.135563777,8.842654597,0.107375154,4.238361674,6.145743347,8.743661299,3.14036545,3.963416374,0.582665076,2.507247559,2.292167589,4.270939875,4.958273915,0,""
"Boston University",50.7841,36.8852,69.7063,5.526,50.9033,37.3016,71.3472,8.9264,42.3905,40.1018,54.7988,62.1849,0.0838,0.0828,-5,52.9281,16.3368,28.3857,33.54551,52.7102,19.4,28.16742,44.96178,63.603,64.7977,105.973,103.7027,110.0368,110.1613,0.332967,22.9167,42.7846,34.2988,18.4404,46.9838,34.5758,77.22,-0.04,-0.18,0.32,0.57,2.13,-0.22,1.26,25.71,15.91,21.31,30.08,18.38,14.33,35,36.27,14.56,7.45,6.71,24.72,29.2,22.7,12.53,10.85,1131,29,0.413793103,8.333333333,-10.17647059,67.86206897,0.451516039,0.367487207,22.31034483,0.703044368,7.034482759,21.51724138,28.55172414,12.20689655,12.06896552,1.151303334,5.379310345,1.793103448,17.55172414,65.25258621,70.37931035,0.457394204,0.380718132,18.17241379,0.705102409,7.551724138,21.10344828,28.65517241,15.34482759,10.10344828,2.050384625,5.310344828,2.586206897,18.37931035,65.39051724,5.122736011,6.77527946,8.074316149,0.059847102,0.083632299,7.774056894,0.11155232,2.809203733,4.932549976,6.050892537,3.697289648,4.542898968,0.544068628,2.336263701,1.63399839,3.611353198,6.008339981,11.50594192,0.080572317,0.124174757,7.865244368,0.124772055,2.693725605,3.569161842,4.730417243,4.211174438,3.735398502,1.918430285,2.829733055,2.228344058,4.554540851,6.462033396,0,""
"Bowling Green",48.9816,34.1176,71.6165,11.6935,45.5645,32.4324,69.434,9.4083,36.5929,37.3737,51.6949,48.2919,0.1059,0.0986,6,46.7172,20.0863,29.4686,33.4596,49.7847,18.5733,31.32411,32.71833,63.6008,63.7785,104.8595,104.6545,96.3752,99.0803,0.652364,19.05,50.5,30.45,19.9134,48.9177,31.1688,75.57,-0.71,-0.63,-2.65,-1.7,0.2,-1.34,2.17,35.77,24.25,20.69,18.87,20.6,15.6,37.05,19.05,19.28,14.57,10.05,27.74,19.26,22.35,14.01,16.65,1132,30,0.666666667,11.1,-6.8,66.73333333,0.43670912,0.342773714,17.73333333,0.708127858,9.066666667,22.9,31.96666667,12.2,11.76666667,1.189632818,6.766666667,3.866666667,17,65.35666667,61.6,0.408808135,0.323178236,17.66666667,0.685767739,8.466666667,21.16666667,29.63333333,10.36666667,12.66666667,0.874994998,6.3,3.233333333,17.8,65.39166667,6.077568766,5.43241301,9.515625383,0.059508007,0.109144627,6.751415348,0.133620562,3.279332705,4.915492749,6.424539878,3.585411052,4.132990345,0.678807288,2.160512923,2.315365963,3.039963702,5.693027092,10.59798289,0.068147352,0.125088226,5.862407022,0.137030706,2.873581609,5.484041634,6.91566604,3.134714785,3.283536081,0.365585386,2.705677301,1.977168532,3.845283721,5.59224499,0,""
